Filename,Line number,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
ThermalComfort.cc,460,"""Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature""",,OutputProcessor::Unit::C,ThermalComfortData( Loop ).CEN15251RunningMeanOutdoorTemp,"""Zone""","""State"""
ThermalComfort.cc,461,"""Zone Thermal Comfort CEN 15251 Adaptive Model Temperature""",,OutputProcessor::Unit::C,ThermalComfortData( Loop ).TComfCEN15251,"""Zone""","""State"""
ThermalComfort.cc,476,"""Zone Thermal Comfort ASHRAE 55 Simple Model Summer Clothes Not Comfortable Time""",,OutputProcessor::Unit::hr,ThermalComfortInASH55( Loop ).timeNotSummer,"""Zone""","""Sum"""
ThermalComfort.cc,477,"""Zone Thermal Comfort ASHRAE 55 Simple Model Winter Clothes Not Comfortable Time""",,OutputProcessor::Unit::hr,ThermalComfortInASH55( Loop ).timeNotWinter,"""Zone""","""Sum"""
ThermalComfort.cc,478,"""Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time""",,OutputProcessor::Unit::hr,ThermalComfortInASH55( Loop ).timeNotEither,"""Zone""","""Sum"""
ThermalComfort.cc,480,"""Facility Thermal Comfort ASHRAE 55 Simple Model Summer Clothes Not Comfortable Time""",,OutputProcessor::Unit::hr,AnyZoneTimeNotSimpleASH55Summer,"""Zone""","""Sum"""
ThermalComfort.cc,481,"""Facility Thermal Comfort ASHRAE 55 Simple Model Winter Clothes Not Comfortable Time""",,OutputProcessor::Unit::hr,AnyZoneTimeNotSimpleASH55Winter,"""Zone""","""Sum"""
ThermalComfort.cc,482,"""Facility Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time""",,OutputProcessor::Unit::hr,AnyZoneTimeNotSimpleASH55Either,"""Zone""","""Sum"""
ThermalComfort.cc,486,"""Zone Heating Setpoint Not Met Time""",,OutputProcessor::Unit::hr,ThermalComfortSetPoint( Loop ).notMetHeating,"""Zone""","""Sum"""
ThermalComfort.cc,487,"""Zone Heating Setpoint Not Met While Occupied Time""",,OutputProcessor::Unit::hr,ThermalComfortSetPoint( Loop ).notMetHeatingOccupied,"""Zone""","""Sum"""
ThermalComfort.cc,488,"""Zone Cooling Setpoint Not Met Time""",,OutputProcessor::Unit::hr,ThermalComfortSetPoint( Loop ).notMetCooling,"""Zone""","""Sum"""
ThermalComfort.cc,489,"""Zone Cooling Setpoint Not Met While Occupied Time""",,OutputProcessor::Unit::hr,ThermalComfortSetPoint( Loop ).notMetCoolingOccupied,"""Zone""","""Sum"""
ThermalComfort.cc,492,"""Facility Heating Setpoint Not Met Time""",,OutputProcessor::Unit::hr,AnyZoneNotMetHeating,"""Zone""","""Sum"""
ThermalComfort.cc,493,"""Facility Cooling Setpoint Not Met Time""",,OutputProcessor::Unit::hr,AnyZoneNotMetCooling,"""Zone""","""Sum"""
ThermalComfort.cc,494,"""Facility Heating Setpoint Not Met While Occupied Time""",,OutputProcessor::Unit::hr,AnyZoneNotMetHeatingOccupied,"""Zone""","""Sum"""
ThermalComfort.cc,495,"""Facility Cooling Setpoint Not Met While Occupied Time""",,OutputProcessor::Unit::hr,AnyZoneNotMetCoolingOccupied,"""Zone""","""Sum"""
TranspiredCollector.cc,588,"""Solar Collector Heat Exchanger Effectiveness""",,OutputProcessor::Unit::None,UTSC( Item ).HXeff,"""System""","""Average"""
TranspiredCollector.cc,589,"""Solar Collector Leaving Air Temperature""",,OutputProcessor::Unit::C,UTSC( Item ).TairHX,"""System""","""Average"""
TranspiredCollector.cc,590,"""Solar Collector Outside Face Suction Velocity""",,OutputProcessor::Unit::m_s,UTSC( Item ).Vsuction,"""System""","""Average"""
TranspiredCollector.cc,591,"""Solar Collector Surface Temperature""",,OutputProcessor::Unit::C,UTSC( Item ).Tcoll,"""System""","""Average"""
TranspiredCollector.cc,592,"""Solar Collector Plenum Air Temperature""",,OutputProcessor::Unit::C,UTSC( Item ).Tplen,"""System""","""Average"""
TranspiredCollector.cc,593,"""Solar Collector Sensible Heating Rate""",,OutputProcessor::Unit::W,UTSC( Item ).SensHeatingRate,"""System""","""Average"""
TranspiredCollector.cc,594,"""Solar Collector Sensible Heating Energy""",,OutputProcessor::Unit::J,UTSC( Item ).SensHeatingEnergy,"""System""","""Sum"""
TranspiredCollector.cc,596,"""Solar Collector Natural Ventilation Air Change Rate""",,OutputProcessor::Unit::ach,UTSC( Item ).PassiveACH,"""System""","""Average"""
TranspiredCollector.cc,597,"""Solar Collector Natural Ventilation Mass Flow Rate""",,OutputProcessor::Unit::kg_s,UTSC( Item ).PassiveMdotVent,"""System""","""Average"""
TranspiredCollector.cc,598,"""Solar Collector Wind Natural Ventilation Mass Flow Rate""",,OutputProcessor::Unit::kg_s,UTSC( Item ).PassiveMdotWind,"""System""","""Average"""
TranspiredCollector.cc,599,"""Solar Collector Buoyancy Natural Ventilation Mass Flow Rate""",,OutputProcessor::Unit::kg_s,UTSC( Item ).PassiveMdotTherm,"""System""","""Average"""
TranspiredCollector.cc,600,"""Solar Collector Incident Solar Radiation""",,OutputProcessor::Unit::W_m2,UTSC( Item ).Isc,"""System""","""Average"""
TranspiredCollector.cc,601,"""Solar Collector System Efficiency""",,OutputProcessor::Unit::None,UTSC( Item ).UTSCEfficiency,"""System""","""Average"""
TranspiredCollector.cc,602,"""Solar Collector Surface Efficiency""",,OutputProcessor::Unit::None,UTSC( Item ).UTSCCollEff,"""System""","""Average"""
UnitHeater.cc,605,"""Zone Unit Heater Heating Rate""",,OutputProcessor::Unit::W,UnitHeat( UnitHeatNum ).HeatPower,"""System""","""Average"""
UnitHeater.cc,606,"""Zone Unit Heater Heating Energy""",,OutputProcessor::Unit::J,UnitHeat( UnitHeatNum ).HeatEnergy,"""System""","""Sum"""
UnitHeater.cc,607,"""Zone Unit Heater Fan Electric Power""",,OutputProcessor::Unit::W,UnitHeat( UnitHeatNum ).ElecPower,"""System""","""Average"""
UnitHeater.cc,609,"""Zone Unit Heater Fan Electric Energy""",,OutputProcessor::Unit::J,UnitHeat( UnitHeatNum ).ElecEnergy,"""System""","""Sum"""
UnitHeater.cc,610,"""Zone Unit Heater Fan Availability Status""",,OutputProcessor::Unit::None,UnitHeat( UnitHeatNum ).AvailStatus,"""System""","""Average"""
UnitHeater.cc,612,"""Zone Unit Heater Fan Part Load Ratio""",,OutputProcessor::Unit::None,UnitHeat( UnitHeatNum ).FanPartLoadRatio,"""System""","""Average"""
UnitVentilator.cc,970,"""Zone Unit Ventilator Heating Rate""",,OutputProcessor::Unit::W,UnitVent( UnitVentNum ).HeatPower,"""System""","""Average"""
UnitVentilator.cc,971,"""Zone Unit Ventilator Heating Energy""",,OutputProcessor::Unit::J,UnitVent( UnitVentNum ).HeatEnergy,"""System""","""Sum"""
UnitVentilator.cc,972,"""Zone Unit Ventilator Total Cooling Rate""",,OutputProcessor::Unit::W,UnitVent( UnitVentNum ).TotCoolPower,"""System""","""Average"""
UnitVentilator.cc,973,"""Zone Unit Ventilator Total Cooling Energy""",,OutputProcessor::Unit::J,UnitVent( UnitVentNum ).TotCoolEnergy,"""System""","""Sum"""
UnitVentilator.cc,974,"""Zone Unit Ventilator Sensible Cooling Rate""",,OutputProcessor::Unit::W,UnitVent( UnitVentNum ).SensCoolPower,"""System""","""Average"""
UnitVentilator.cc,975,"""Zone Unit Ventilator Sensible Cooling Energy""",,OutputProcessor::Unit::J,UnitVent( UnitVentNum ).SensCoolEnergy,"""System""","""Sum"""
UnitVentilator.cc,976,"""Zone Unit Ventilator Fan Electric Power""",,OutputProcessor::Unit::W,UnitVent( UnitVentNum ).ElecPower,"""System""","""Average"""
UnitVentilator.cc,978,"""Zone Unit Ventilator Fan Electric Energy""",,OutputProcessor::Unit::J,UnitVent( UnitVentNum ).ElecEnergy,"""System""","""Sum"""
UnitVentilator.cc,979,"""Zone Unit Ventilator Fan Availability Status""",,OutputProcessor::Unit::None,UnitVent( UnitVentNum ).AvailStatus,"""System""","""Average"""
UnitVentilator.cc,981,"""Zone Unit Ventilator Fan Part Load Ratio""",,OutputProcessor::Unit::None,UnitVent( UnitVentNum ).FanPartLoadRatio,"""System""","""Average"""
VariableSpeedCoils.cc,946,"""Cooling Coil Electric Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).Energy,"""System""","""Summed"""
VariableSpeedCoils.cc,947,"""Cooling Coil Total Cooling Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergyLoadTotal,"""System""","""Summed"""
VariableSpeedCoils.cc,948,"""Cooling Coil Sensible Cooling Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergySensible,"""System""","""Summed"""
VariableSpeedCoils.cc,949,"""Cooling Coil Latent Cooling Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergyLatent,"""System""","""Summed"""
VariableSpeedCoils.cc,950,"""Cooling Coil Source Side Heat Transfer Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergySource,"""System""","""Summed"""
VariableSpeedCoils.cc,1298,"""Cooling Coil Electric Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).Energy,"""System""","""Summed"""
VariableSpeedCoils.cc,1299,"""Cooling Coil Total Cooling Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergyLoadTotal,"""System""","""Summed"""
VariableSpeedCoils.cc,1300,"""Cooling Coil Sensible Cooling Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergySensible,"""System""","""Summed"""
VariableSpeedCoils.cc,1301,"""Cooling Coil Latent Cooling Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergyLatent,"""System""","""Summed"""
VariableSpeedCoils.cc,1302,"""Cooling Coil Source Side Heat Transfer Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergySource,"""System""","""Summed"""
VariableSpeedCoils.cc,1653,"""Heating Coil Electric Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).Energy,"""System""","""Summed"""
VariableSpeedCoils.cc,1654,"""Heating Coil Heating Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergyLoadTotal,"""System""","""Summed"""
VariableSpeedCoils.cc,1655,"""Heating Coil Source Side Heat Transfer Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergySource,"""System""","""Summed"""
VariableSpeedCoils.cc,1967,"""Heating Coil Electric Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).Energy,"""System""","""Summed"""
VariableSpeedCoils.cc,1968,"""Heating Coil Heating Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergyLoadTotal,"""System""","""Summed"""
VariableSpeedCoils.cc,1969,"""Heating Coil Source Side Heat Transfer Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergySource,"""System""","""Summed"""
VariableSpeedCoils.cc,2405,"""Cooling Coil Electric Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).Energy,"""System""","""Summed"""
VariableSpeedCoils.cc,2406,"""Cooling Coil Sensible Cooling Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergySensible,"""System""","""Summed"""
VariableSpeedCoils.cc,2407,"""Cooling Coil Latent Cooling Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergyLatent,"""System""","""Summed"""
VariableSpeedCoils.cc,2408,"""Cooling Coil Water Side Heat Transfer Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergySource,"""System""","""Summed"""
VariableSpeedCoils.cc,2411,"""Cooling Coil Cooling Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergyLoadTotal,"""System""","""Summed"""
VariableSpeedCoils.cc,2413,"""Cooling Coil Cooling Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EnergyLoadTotal,"""System""","""Summed"""
VariableSpeedCoils.cc,2441,"""Cooling Coil Air Mass Flow Rate""",,OutputProcessor::Unit::kg_s,VarSpeedCoil( DXCoilNum ).AirMassFlowRate,"""System""","""Average"""
VariableSpeedCoils.cc,2442,"""Cooling Coil Air Inlet Temperature""",,OutputProcessor::Unit::C,VarSpeedCoil( DXCoilNum ).InletAirDBTemp,"""System""","""Average"""
VariableSpeedCoils.cc,2443,"""Cooling Coil Air Inlet Humidity Ratio""",,OutputProcessor::Unit::kgWater_kgDryAir,VarSpeedCoil( DXCoilNum ).InletAirHumRat,"""System""","""Average"""
VariableSpeedCoils.cc,2444,"""Cooling Coil Latent Cooling Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QLatent,"""System""","""Average"""
VariableSpeedCoils.cc,2445,"""Cooling Coil Air Outlet Temperature""",,OutputProcessor::Unit::C,VarSpeedCoil( DXCoilNum ).OutletAirDBTemp,"""System""","""Average"""
VariableSpeedCoils.cc,2446,"""Cooling Coil Air Outlet Humidity Ratio""",,OutputProcessor::Unit::kgWater_kgDryAir,VarSpeedCoil( DXCoilNum ).OutletAirHumRat,"""System""","""Average"""
VariableSpeedCoils.cc,2447,"""Cooling Coil Sensible Cooling Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QSensible,"""System""","""Average"""
VariableSpeedCoils.cc,2448,"""Cooling Coil Total Cooling Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QLoadTotal,"""System""","""Average"""
VariableSpeedCoils.cc,2449,"""Cooling Coil Part Load Ratio""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).PartLoadRatio,"""System""","""Average"""
VariableSpeedCoils.cc,2450,"""Cooling Coil Electric Power""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).Power,"""System""","""Average"""
VariableSpeedCoils.cc,2451,"""Cooling Coil Runtime Fraction""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).RunFrac,"""System""","""Average"""
VariableSpeedCoils.cc,2452,"""Cooling Coil Source Side Heat Transfer Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QSource,"""System""","""Average"""
VariableSpeedCoils.cc,2453,"""Cooling Coil Upper Speed Level""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).SpeedNumReport,"""System""","""Average"""
VariableSpeedCoils.cc,2454,"""Cooling Coil Neighboring Speed Levels Ratio""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).SpeedRatioReport,"""System""","""Average"""
VariableSpeedCoils.cc,2457,"""Cooling Coil Condensate Volume Flow Rate""",,OutputProcessor::Unit::m3_s,VarSpeedCoil( DXCoilNum ).CondensateVdot,"""System""","""Average"""
VariableSpeedCoils.cc,2458,"""Cooling Coil Condensate Volume""",,OutputProcessor::Unit::m3,VarSpeedCoil( DXCoilNum ).CondensateVol,"""System""","""Sum"""
VariableSpeedCoils.cc,2462,"""Cooling Coil Condenser Inlet Temperature""",,OutputProcessor::Unit::C,VarSpeedCoil( DXCoilNum ).CondInletTemp,"""System""","""Average"""
VariableSpeedCoils.cc,2463,"""Cooling Coil Evaporative Condenser Water Volume""",,OutputProcessor::Unit::m3,VarSpeedCoil( DXCoilNum ).EvapWaterConsump,"""System""","""Sum"""
VariableSpeedCoils.cc,2464,"""Cooling Coil Evaporative Condenser Mains Water Volume""",,OutputProcessor::Unit::m3,VarSpeedCoil( DXCoilNum ).EvapWaterConsump,"""System""","""Sum"""
VariableSpeedCoils.cc,2465,"""Cooling Coil Evaporative Condenser Pump Electric Power""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).EvapCondPumpElecPower,"""System""","""Average"""
VariableSpeedCoils.cc,2466,"""Cooling Coil Evaporative Condenser Pump Electric Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).EvapCondPumpElecConsumption,"""System""","""Sum"""
VariableSpeedCoils.cc,2468,"""Cooling Coil Basin Heater Electric Power""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).BasinHeaterPower,"""System""","""Average"""
VariableSpeedCoils.cc,2469,"""Cooling Coil Basin Heater Electric Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).BasinHeaterConsumption,"""System""","""Sum"""
VariableSpeedCoils.cc,2473,"""Cooling Coil Crankcase Heater Electric Power""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).CrankcaseHeaterPower,"""System""","""Average"""
VariableSpeedCoils.cc,2474,"""Cooling Coil Crankcase Heater Electric Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).CrankcaseHeaterConsumption,"""System""","""Sum"""
VariableSpeedCoils.cc,2477,"""Heating Coil Air Mass Flow Rate""",,OutputProcessor::Unit::kg_s,VarSpeedCoil( DXCoilNum ).AirMassFlowRate,"""System""","""Average"""
VariableSpeedCoils.cc,2478,"""Heating Coil Air Inlet Temperature""",,OutputProcessor::Unit::C,VarSpeedCoil( DXCoilNum ).InletAirDBTemp,"""System""","""Average"""
VariableSpeedCoils.cc,2479,"""Heating Coil Air Inlet Humidity Ratio""",,OutputProcessor::Unit::kgWater_kgDryAir,VarSpeedCoil( DXCoilNum ).InletAirHumRat,"""System""","""Average"""
VariableSpeedCoils.cc,2480,"""Heating Coil Air Outlet Temperature""",,OutputProcessor::Unit::C,VarSpeedCoil( DXCoilNum ).OutletAirDBTemp,"""System""","""Average"""
VariableSpeedCoils.cc,2481,"""Heating Coil Air Outlet Humidity Ratio""",,OutputProcessor::Unit::kgWater_kgDryAir,VarSpeedCoil( DXCoilNum ).OutletAirHumRat,"""System""","""Average"""
VariableSpeedCoils.cc,2482,"""Heating Coil Sensible Heating Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QSensible,"""System""","""Average"""
VariableSpeedCoils.cc,2483,"""Heating Coil Heating Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QLoadTotal,"""System""","""Average"""
VariableSpeedCoils.cc,2484,"""Heating Coil Part Load Ratio""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).PartLoadRatio,"""System""","""Average"""
VariableSpeedCoils.cc,2485,"""Heating Coil Electric Power""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).Power,"""System""","""Average"""
VariableSpeedCoils.cc,2486,"""Heating Coil Runtime Fraction""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).RunFrac,"""System""","""Average"""
VariableSpeedCoils.cc,2488,"""Heating Coil Source Side Heat Transfer Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QSource,"""System""","""Average"""
VariableSpeedCoils.cc,2489,"""Heating Coil Upper Speed Level""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).SpeedNumReport,"""System""","""Average"""
VariableSpeedCoils.cc,2490,"""Heating Coil Neighboring Speed Levels Ratio""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).SpeedRatioReport,"""System""","""Average"""
VariableSpeedCoils.cc,2492,"""Heating Coil Defrost Electric Power""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).DefrostPower,"""System""","""Average"""
VariableSpeedCoils.cc,2493,"""Heating Coil Defrost Electric Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).DefrostConsumption,"""System""","""Sum"""
VariableSpeedCoils.cc,2494,"""Heating Coil Crankcase Heater Electric Power""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).CrankcaseHeaterPower,"""System""","""Average"""
VariableSpeedCoils.cc,2495,"""Heating Coil Crankcase Heater Electric Energy""",,OutputProcessor::Unit::J,VarSpeedCoil( DXCoilNum ).CrankcaseHeaterConsumption,"""System""","""Sum"""
VariableSpeedCoils.cc,2503,"""Cooling Coil Electric Power""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).Power,"""System""","""Average"""
VariableSpeedCoils.cc,2504,"""Cooling Coil Total Cooling Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QLoadTotal,"""System""","""Average"""
VariableSpeedCoils.cc,2505,"""Cooling Coil Sensible Cooling Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QSensible,"""System""","""Average"""
VariableSpeedCoils.cc,2506,"""Cooling Coil Latent Cooling Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QLatent,"""System""","""Average"""
VariableSpeedCoils.cc,2507,"""Cooling Coil Source Side Heat Transfer Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QSource,"""System""","""Average"""
VariableSpeedCoils.cc,2508,"""Cooling Coil Part Load Ratio""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).PartLoadRatio,"""System""","""Average"""
VariableSpeedCoils.cc,2509,"""Cooling Coil Runtime Fraction""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).RunFrac,"""System""","""Average"""
VariableSpeedCoils.cc,2511,"""Cooling Coil Air Mass Flow Rate""",,OutputProcessor::Unit::kg_s,VarSpeedCoil( DXCoilNum ).AirMassFlowRate,"""System""","""Average"""
VariableSpeedCoils.cc,2512,"""Cooling Coil Air Inlet Temperature""",,OutputProcessor::Unit::C,VarSpeedCoil( DXCoilNum ).InletAirDBTemp,"""System""","""Average"""
VariableSpeedCoils.cc,2513,"""Cooling Coil Air Inlet Humidity Ratio""",,OutputProcessor::Unit::kgWater_kgDryAir,VarSpeedCoil( DXCoilNum ).InletAirHumRat,"""System""","""Average"""
VariableSpeedCoils.cc,2514,"""Cooling Coil Air Outlet Temperature""",,OutputProcessor::Unit::C,VarSpeedCoil( DXCoilNum ).OutletAirDBTemp,"""System""","""Average"""
VariableSpeedCoils.cc,2515,"""Cooling Coil Air Outlet Humidity Ratio""",,OutputProcessor::Unit::kgWater_kgDryAir,VarSpeedCoil( DXCoilNum ).OutletAirHumRat,"""System""","""Average"""
VariableSpeedCoils.cc,2516,"""Cooling Coil Source Side Mass Flow Rate""",,OutputProcessor::Unit::kg_s,VarSpeedCoil( DXCoilNum ).WaterMassFlowRate,"""System""","""Average"""
VariableSpeedCoils.cc,2517,"""Cooling Coil Source Side Inlet Temperature""",,OutputProcessor::Unit::C,VarSpeedCoil( DXCoilNum ).InletWaterTemp,"""System""","""Average"""
VariableSpeedCoils.cc,2518,"""Cooling Coil Source Side Outlet Temperature""",,OutputProcessor::Unit::C,VarSpeedCoil( DXCoilNum ).OutletWaterTemp,"""System""","""Average"""
VariableSpeedCoils.cc,2520,"""Cooling Coil Upper Speed Level""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).SpeedNumReport,"""System""","""Average"""
VariableSpeedCoils.cc,2521,"""Cooling Coil Neighboring Speed Levels Ratio""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).SpeedRatioReport,"""System""","""Average"""
VariableSpeedCoils.cc,2522,"""Cooling Coil Recoverable Heat Transfer Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QWasteHeat,"""System""","""Average"""
VariableSpeedCoils.cc,2526,"""Heating Coil Electric Power""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).Power,"""System""","""Average"""
VariableSpeedCoils.cc,2527,"""Heating Coil Heating Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QLoadTotal,"""System""","""Average"""
VariableSpeedCoils.cc,2528,"""Heating Coil Sensible Heating Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QSensible,"""System""","""Average"""
VariableSpeedCoils.cc,2530,"""Heating Coil Source Side Heat Transfer Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QSource,"""System""","""Average"""
VariableSpeedCoils.cc,2531,"""Heating Coil Part Load Ratio""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).PartLoadRatio,"""System""","""Average"""
VariableSpeedCoils.cc,2532,"""Heating Coil Runtime Fraction""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).RunFrac,"""System""","""Average"""
VariableSpeedCoils.cc,2534,"""Heating Coil Air Mass Flow Rate""",,OutputProcessor::Unit::kg_s,VarSpeedCoil( DXCoilNum ).AirMassFlowRate,"""System""","""Average"""
VariableSpeedCoils.cc,2535,"""Heating Coil Air Inlet Temperature""",,OutputProcessor::Unit::C,VarSpeedCoil( DXCoilNum ).InletAirDBTemp,"""System""","""Average"""
VariableSpeedCoils.cc,2536,"""Heating Coil Air Inlet Humidity Ratio""",,OutputProcessor::Unit::kgWater_kgDryAir,VarSpeedCoil( DXCoilNum ).InletAirHumRat,"""System""","""Average"""
VariableSpeedCoils.cc,2537,"""Heating Coil Air Outlet Temperature""",,OutputProcessor::Unit::C,VarSpeedCoil( DXCoilNum ).OutletAirDBTemp,"""System""","""Average"""
VariableSpeedCoils.cc,2538,"""Heating Coil Air Outlet Humidity Ratio""",,OutputProcessor::Unit::kgWater_kgDryAir,VarSpeedCoil( DXCoilNum ).OutletAirHumRat,"""System""","""Average"""
VariableSpeedCoils.cc,2539,"""Heating Coil Source Side Mass Flow Rate""",,OutputProcessor::Unit::kg_s,VarSpeedCoil( DXCoilNum ).WaterMassFlowRate,"""System""","""Average"""
VariableSpeedCoils.cc,2540,"""Heating Coil Source Side Inlet Temperature""",,OutputProcessor::Unit::C,VarSpeedCoil( DXCoilNum ).InletWaterTemp,"""System""","""Average"""
VariableSpeedCoils.cc,2541,"""Heating Coil Source Side Outlet Temperature""",,OutputProcessor::Unit::C,VarSpeedCoil( DXCoilNum ).OutletWaterTemp,"""System""","""Average"""
VariableSpeedCoils.cc,2543,"""Heating Coil Upper Speed Level""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).SpeedNumReport,"""System""","""Average"""
VariableSpeedCoils.cc,2544,"""Heating Coil Neighboring Speed Levels Ratio""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).SpeedRatioReport,"""System""","""Average"""
VariableSpeedCoils.cc,2545,"""Heating Coil Recoverable Heat Transfer Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QWasteHeat,"""System""","""Average"""
VariableSpeedCoils.cc,2548,"""Cooling Coil Water Heating Electric Power""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).Power,"""System""","""Average"""
VariableSpeedCoils.cc,2549,"""Cooling Coil Total Cooling Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QLoadTotal,"""System""","""Average"""
VariableSpeedCoils.cc,2550,"""Cooling Coil Sensible Cooling Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QSensible,"""System""","""Average"""
VariableSpeedCoils.cc,2551,"""Cooling Coil Latent Cooling Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).QLatent,"""System""","""Average"""
VariableSpeedCoils.cc,2552,"""Cooling Coil Total Water Heating Rate""",,OutputProcessor::Unit::W,VarSpeedCoil( DXCoilNum ).TotalHeatingEnergyRate,"""System""","""Average"""
VariableSpeedCoils.cc,2553,"""Cooling Coil Part Load Ratio""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).PartLoadRatio,"""System""","""Average"""
VariableSpeedCoils.cc,2554,"""Cooling Coil Runtime Fraction""",,OutputProcessor::Unit::None,VarSpeedCoil( DXCoilNum ).RunFrac,"""System""","""Average"""
